Temperature,Year,Month,Country,ISO3
18.715, 2005, Jun, Turkey, TUR
23.5191, 2005, Jul, Turkey, TUR
23.6168, 2005, Aug, Turkey, TUR
18.7321, 2005, Sep, Turkey, TUR
12.0324, 2005, Oct, Turkey, TUR
6.26906, 2005, Nov, Turkey, TUR
3.28225, 2005, Dec, Turkey, TUR
-1.4169, 2006, Jan, Turkey, TUR
1.16404, 2006, Feb, Turkey, TUR
6.3007, 2006, Mar, Turkey, TUR
11.4237, 2006, Apr, Turkey, TUR
15.3237, 2006, May, Turkey, TUR
20.5108, 2006, Jun, Turkey, TUR
22.3361, 2006, Jul, Turkey, TUR
24.6948, 2006, Aug, Turkey, TUR
18.748, 2006, Sep, Turkey, TUR
13.813, 2006, Oct, Turkey, TUR
5.79312, 2006, Nov, Turkey, TUR
0.47142, 2006, Dec, Turkey, TUR
-0.0224, 2007, Jan, Turkey, TUR
1.55, 2007, Feb, Turkey, TUR
5.84626, 2007, Mar, Turkey, TUR
8.47116, 2007, Apr, Turkey, TUR
17.0378, 2007, May, Turkey, TUR
20.7786, 2007, Jun, Turkey, TUR
23.7966, 2007, Jul, Turkey, TUR
23.8356, 2007, Aug, Turkey, TUR
19.7264, 2007, Sep, Turkey, TUR
14.7481, 2007, Oct, Turkey, TUR
6.71575, 2007, Nov, Turkey, TUR
1.15997, 2007, Dec, Turkey, TUR
-3.3993, 2008, Jan, Turkey, TUR
-0.6889, 2008, Feb, Turkey, TUR
8.56978, 2008, Mar, Turkey, TUR
12.7931, 2008, Apr, Turkey, TUR
14.4603, 2008, May, Turkey, TUR
20.1874, 2008, Jun, Turkey, TUR
23.3052, 2008, Jul, Turkey, TUR
24.3689, 2008, Aug, Turkey, TUR
19.2533, 2008, Sep, Turkey, TUR
13.6493, 2008, Oct, Turkey, TUR
8.36549, 2008, Nov, Turkey, TUR
1.36717, 2008, Dec, Turkey, TUR
0.38598, 2009, Jan, Turkey, TUR
3.11958, 2009, Feb, Turkey, TUR
5.01239, 2009, Mar, Turkey, TUR
9.78698, 2009, Apr, Turkey, TUR
14.9894, 2009, May, Turkey, TUR
20.1381, 2009, Jun, Turkey, TUR
22.5722, 2009, Jul, Turkey, TUR
21.8998, 2009, Aug, Turkey, TUR
17.7799, 2009, Sep, Turkey, TUR
15.1529, 2009, Oct, Turkey, TUR
7.45554, 2009, Nov, Turkey, TUR
4.86693, 2009, Dec, Turkey, TUR
2.5667, 2010, Jan, Turkey, TUR
4.53422, 2010, Feb, Turkey, TUR
7.44779, 2010, Mar, Turkey, TUR
10.892, 2010, Apr, Turkey, TUR
16.0165, 2010, May, Turkey, TUR
20.0137, 2010, Jun, Turkey, TUR
23.6865, 2010, Jul, Turkey, TUR
24.8286, 2010, Aug, Turkey, TUR
20.7939, 2010, Sep, Turkey, TUR
13.5588, 2010, Oct, Turkey, TUR
10.1427, 2010, Nov, Turkey, TUR
5.1944, 2010, Dec, Turkey, TUR
1.1785, 2011, Jan, Turkey, TUR
1.7718, 2011, Feb, Turkey, TUR
5.29586, 2011, Mar, Turkey, TUR
9.5021, 2011, Apr, Turkey, TUR
14.0374, 2011, May, Turkey, TUR
18.9676, 2011, Jun, Turkey, TUR
23.5887, 2011, Jul, Turkey, TUR
22.8162, 2011, Aug, Turkey, TUR
19.6016, 2011, Sep, Turkey, TUR
12.0028, 2011, Oct, Turkey, TUR
3.48449, 2011, Nov, Turkey, TUR
1.79338, 2011, Dec, Turkey, TUR
-0.7395, 2012, Jan, Turkey, TUR
-1.6006, 2012, Feb, Turkey, TUR
3.18815, 2012, Mar, Turkey, TUR
12.3174, 2012, Apr, Turkey, TUR
15.6463, 2012, May, Turkey, TUR
21.0803, 2012, Jun, Turkey, TUR
23.8772, 2012, Jul, Turkey, TUR
23.1977, 2012, Aug, Turkey, TUR
20.2285, 2012, Sep, Turkey, TUR
15.5442, 2012, Oct, Turkey, TUR
9.3031, 2012, Nov, Turkey, TUR
3.41644, 2012, Dec, Turkey, TUR
1.18493, 2013, Jan, Turkey, TUR
3.90313, 2013, Feb, Turkey, TUR
6.94587, 2013, Mar, Turkey, TUR
11.7216, 2013, Apr, Turkey, TUR
17.0776, 2013, May, Turkey, TUR
19.9529, 2013, Jun, Turkey, TUR
22.3907, 2013, Jul, Turkey, TUR
23.0371, 2013, Aug, Turkey, TUR
18.5452, 2013, Sep, Turkey, TUR
11.7471, 2013, Oct, Turkey, TUR
8.42784, 2013, Nov, Turkey, TUR
-0.7669, 2013, Dec, Turkey, TUR
1.87478, 2014, Jan, Turkey, TUR
3.85247, 2014, Feb, Turkey, TUR
7.42881, 2014, Mar, Turkey, TUR
11.7337, 2014, Apr, Turkey, TUR
15.3222, 2014, May, Turkey, TUR
19.2226, 2014, Jun, Turkey, TUR
23.3774, 2014, Jul, Turkey, TUR
24.2393, 2014, Aug, Turkey, TUR
19.0083, 2014, Sep, Turkey, TUR
13.4922, 2014, Oct, Turkey, TUR
7.00011, 2014, Nov, Turkey, TUR
4.88606, 2014, Dec, Turkey, TUR
0.48021, 2015, Jan, Turkey, TUR
2.61525, 2015, Feb, Turkey, TUR
5.34845, 2015, Mar, Turkey, TUR
9.28532, 2015, Apr, Turkey, TUR
15.3363, 2015, May, Turkey, TUR
18.1609, 2015, Jun, Turkey, TUR
23.0628, 2015, Jul, Turkey, TUR
23.3358, 2015, Aug, Turkey, TUR
21.3799, 2015, Sep, Turkey, TUR
14.4357, 2015, Oct, Turkey, TUR
8.3593, 2015, Nov, Turkey, TUR
0.96934, 2015, Dec, Turkey, TUR
0.04803, 2016, Jan, Turkey, TUR
5.45346, 2016, Feb, Turkey, TUR
7.19877, 2016, Mar, Turkey, TUR
13.128, 2016, Apr, Turkey, TUR
14.9153, 2016, May, Turkey, TUR
20.4468, 2016, Jun, Turkey, TUR
23.3343, 2016, Jul, Turkey, TUR
24.2086, 2016, Aug, Turkey, TUR
18.6206, 2016, Sep, Turkey, TUR
13.93, 2016, Oct, Turkey, TUR
6.6726, 2016, Nov, Turkey, TUR
-0.782, 2016, Dec, Turkey, TUR
0.51111, 1901, Jan, Turkmenistan, TKM
4.66295, 1901, Feb, Turkmenistan, TKM
10.9507, 1901, Mar, Turkmenistan, TKM
17.0478, 1901, Apr, Turkmenistan, TKM
22.2141, 1901, May, Turkmenistan, TKM
26.0198, 1901, Jun, Turkmenistan, TKM
29.1357, 1901, Jul, Turkmenistan, TKM
26.7572, 1901, Aug, Turkmenistan, TKM
21.3285, 1901, Sep, Turkmenistan, TKM
10.4093, 1901, Oct, Turkmenistan, TKM
9.57387, 1901, Nov, Turkmenistan, TKM
6.21924, 1901, Dec, Turkmenistan, TKM
4.01775, 1902, Jan, Turkmenistan, TKM
2.95537, 1902, Feb, Turkmenistan, TKM
8.61958, 1902, Mar, Turkmenistan, TKM
14.7913, 1902, Apr, Turkmenistan, TKM
22.5077, 1902, May, Turkmenistan, TKM
28.1663, 1902, Jun, Turkmenistan, TKM
28.4715, 1902, Jul, Turkmenistan, TKM
27.9295, 1902, Aug, Turkmenistan, TKM
20.8789, 1902, Sep, Turkmenistan, TKM
13.6296, 1902, Oct, Turkmenistan, TKM
7.71826, 1902, Nov, Turkmenistan, TKM
4.87556, 1902, Dec, Turkmenistan, TKM
-0.0612, 1903, Jan, Turkmenistan, TKM
4.80409, 1903, Feb, Turkmenistan, TKM
2.8986, 1903, Mar, Turkmenistan, TKM
14.5687, 1903, Apr, Turkmenistan, TKM
21.3189, 1903, May, Turkmenistan, TKM
27.0278, 1903, Jun, Turkmenistan, TKM
28.9244, 1903, Jul, Turkmenistan, TKM
27.2183, 1903, Aug, Turkmenistan, TKM
21.7412, 1903, Sep, Turkmenistan, TKM
15.8742, 1903, Oct, Turkmenistan, TKM
6.96294, 1903, Nov, Turkmenistan, TKM
1.25789, 1903, Dec, Turkmenistan, TKM
-6.323, 1904, Jan, Turkmenistan, TKM
5.8002, 1904, Feb, Turkmenistan, TKM
8.76603, 1904, Mar, Turkmenistan, TKM
13.4096, 1904, Apr, Turkmenistan, TKM
21.6718, 1904, May, Turkmenistan, TKM
25.3213, 1904, Jun, Turkmenistan, TKM
28.4413, 1904, Jul, Turkmenistan, TKM
27.0945, 1904, Aug, Turkmenistan, TKM
21.1074, 1904, Sep, Turkmenistan, TKM
12.4297, 1904, Oct, Turkmenistan, TKM
10.691, 1904, Nov, Turkmenistan, TKM
4.87254, 1904, Dec, Turkmenistan, TKM
-1.0691, 1905, Jan, Turkmenistan, TKM
0.17695, 1905, Feb, Turkmenistan, TKM
4.11516, 1905, Mar, Turkmenistan, TKM
15.3401, 1905, Apr, Turkmenistan, TKM
21.1262, 1905, May, Turkmenistan, TKM
27.1014, 1905, Jun, Turkmenistan, TKM
28.3596, 1905, Jul, Turkmenistan, TKM
26.7624, 1905, Aug, Turkmenistan, TKM
21.7942, 1905, Sep, Turkmenistan, TKM
17.3386, 1905, Oct, Turkmenistan, TKM
9.17094, 1905, Nov, Turkmenistan, TKM
2.97967, 1905, Dec, Turkmenistan, TKM
-0.1395, 1906, Jan, Turkmenistan, TKM
1.43773, 1906, Feb, Turkmenistan, TKM
8.27521, 1906, Mar, Turkmenistan, TKM
13.2465, 1906, Apr, Turkmenistan, TKM
22.3546, 1906, May, Turkmenistan, TKM
26.9134, 1906, Jun, Turkmenistan, TKM
28.2904, 1906, Jul, Turkmenistan, TKM
27.4794, 1906, Aug, Turkmenistan, TKM
20.626, 1906, Sep, Turkmenistan, TKM
15.7349, 1906, Oct, Turkmenistan, TKM
8.34479, 1906, Nov, Turkmenistan, TKM
4.81697, 1906, Dec, Turkmenistan, TKM
1.34429, 1907, Jan, Turkmenistan, TKM
1.00773, 1907, Feb, Turkmenistan, TKM
8.11791, 1907, Mar, Turkmenistan, TKM
15.802, 1907, Apr, Turkmenistan, TKM
20.3171, 1907, May, Turkmenistan, TKM
25.1262, 1907, Jun, Turkmenistan, TKM
29.5634, 1907, Jul, Turkmenistan, TKM
26.369, 1907, Aug, Turkmenistan, TKM
20.5856, 1907, Sep, Turkmenistan, TKM
11.56, 1907, Oct, Turkmenistan, TKM
5.72836, 1907, Nov, Turkmenistan, TKM
3.40336, 1907, Dec, Turkmenistan, TKM
0.61279, 1908, Jan, Turkmenistan, TKM
2.22224, 1908, Feb, Turkmenistan, TKM
6.24268, 1908, Mar, Turkmenistan, TKM
14.5549, 1908, Apr, Turkmenistan, TKM
20.1425, 1908, May, Turkmenistan, TKM
26.5402, 1908, Jun, Turkmenistan, TKM
28.8873, 1908, Jul, Turkmenistan, TKM
27.1483, 1908, Aug, Turkmenistan, TKM
21.9198, 1908, Sep, Turkmenistan, TKM
12.0614, 1908, Oct, Turkmenistan, TKM
9.22027, 1908, Nov, Turkmenistan, TKM
3.62459, 1908, Dec, Turkmenistan, TKM
-1.5772, 1909, Jan, Turkmenistan, TKM
3.95803, 1909, Feb, Turkmenistan, TKM
9.20833, 1909, Mar, Turkmenistan, TKM
16.1328, 1909, Apr, Turkmenistan, TKM
21.733, 1909, May, Turkmenistan, TKM
25.7291, 1909, Jun, Turkmenistan, TKM
28.3967, 1909, Jul, Turkmenistan, TKM
27.1912, 1909, Aug, Turkmenistan, TKM
22.3643, 1909, Sep, Turkmenistan, TKM
13.9117, 1909, Oct, Turkmenistan, TKM
12.635, 1909, Nov, Turkmenistan, TKM
5.52887, 1909, Dec, Turkmenistan, TKM
3.1473, 1910, Jan, Turkmenistan, TKM
4.02454, 1910, Feb, Turkmenistan, TKM
7.2171, 1910, Mar, Turkmenistan, TKM
15.2372, 1910, Apr, Turkmenistan, TKM
22.9828, 1910, May, Turkmenistan, TKM
25.7753, 1910, Jun, Turkmenistan, TKM
29.5581, 1910, Jul, Turkmenistan, TKM
27.0673, 1910, Aug, Turkmenistan, TKM
20.9693, 1910, Sep, Turkmenistan, TKM
14.2194, 1910, Oct, Turkmenistan, TKM
8.14768, 1910, Nov, Turkmenistan, TKM
-0.8749, 1910, Dec, Turkmenistan, TKM
-2.3789, 1911, Jan, Turkmenistan, TKM
2.65669, 1911, Feb, Turkmenistan, TKM
5.82886, 1911, Mar, Turkmenistan, TKM
14.6677, 1911, Apr, Turkmenistan, TKM
21.503, 1911, May, Turkmenistan, TKM
26.7976, 1911, Jun, Turkmenistan, TKM
28.7218, 1911, Jul, Turkmenistan, TKM
26.9427, 1911, Aug, Turkmenistan, TKM
20.9322, 1911, Sep, Turkmenistan, TKM
11.9267, 1911, Oct, Turkmenistan, TKM
6.99761, 1911, Nov, Turkmenistan, TKM
0.74968, 1911, Dec, Turkmenistan, TKM
1.2703, 1912, Jan, Turkmenistan, TKM
5.16571, 1912, Feb, Turkmenistan, TKM
8.39004, 1912, Mar, Turkmenistan, TKM
14.6338, 1912, Apr, Turkmenistan, TKM
20.6925, 1912, May, Turkmenistan, TKM
27.161, 1912, Jun, Turkmenistan, TKM
28.6869, 1912, Jul, Turkmenistan, TKM
25.9248, 1912, Aug, Turkmenistan, TKM
20.3799, 1912, Sep, Turkmenistan, TKM
15.449, 1912, Oct, Turkmenistan, TKM
7.86635, 1912, Nov, Turkmenistan, TKM
2.26904, 1912, Dec, Turkmenistan, TKM
2.11338, 1913, Jan, Turkmenistan, TKM
0.19751, 1913, Feb, Turkmenistan, TKM
6.50509, 1913, Mar, Turkmenistan, TKM
13.2417, 1913, Apr, Turkmenistan, TKM
22.8383, 1913, May, Turkmenistan, TKM
25.2253, 1913, Jun, Turkmenistan, TKM
29.9603, 1913, Jul, Turkmenistan, TKM
26.7897, 1913, Aug, Turkmenistan, TKM
22.1663, 1913, Sep, Turkmenistan, TKM
14.2626, 1913, Oct, Turkmenistan, TKM
8.95868, 1913, Nov, Turkmenistan, TKM
5.9673, 1913, Dec, Turkmenistan, TKM
5.71773, 1914, Jan, Turkmenistan, TKM
4.14034, 1914, Feb, Turkmenistan, TKM
10.7367, 1914, Mar, Turkmenistan, TKM
15.8031, 1914, Apr, Turkmenistan, TKM
21.4352, 1914, May, Turkmenistan, TKM
27.7147, 1914, Jun, Turkmenistan, TKM
29.045, 1914, Jul, Turkmenistan, TKM
27.0018, 1914, Aug, Turkmenistan, TKM
21.9855, 1914, Sep, Turkmenistan, TKM
15.2382, 1914, Oct, Turkmenistan, TKM
7.33186, 1914, Nov, Turkmenistan, TKM
0.9356, 1914, Dec, Turkmenistan, TKM
4.41233, 1915, Jan, Turkmenistan, TKM
3.42169, 1915, Feb, Turkmenistan, TKM
12.347, 1915, Mar, Turkmenistan, TKM
14.9846, 1915, Apr, Turkmenistan, TKM
23.0292, 1915, May, Turkmenistan, TKM
26.6417, 1915, Jun, Turkmenistan, TKM
27.8186, 1915, Jul, Turkmenistan, TKM
28.0509, 1915, Aug, Turkmenistan, TKM
23.5089, 1915, Sep, Turkmenistan, TKM
14.1385, 1915, Oct, Turkmenistan, TKM
10.3789, 1915, Nov, Turkmenistan, TKM
5.44289, 1915, Dec, Turkmenistan, TKM
2.73884, 1916, Jan, Turkmenistan, TKM
0.74346, 1916, Feb, Turkmenistan, TKM
7.84076, 1916, Mar, Turkmenistan, TKM
15.5917, 1916, Apr, Turkmenistan, TKM
22.0083, 1916, May, Turkmenistan, TKM
24.0867, 1916, Jun, Turkmenistan, TKM
28.1557, 1916, Jul, Turkmenistan, TKM
28.4517, 1916, Aug, Turkmenistan, TKM
21.2496, 1916, Sep, Turkmenistan, TKM
12.7901, 1916, Oct, Turkmenistan, TKM
4.47013, 1916, Nov, Turkmenistan, TKM
3.48058, 1916, Dec, Turkmenistan, TKM
5.17509, 1917, Jan, Turkmenistan, TKM
4.84603, 1917, Feb, Turkmenistan, TKM
8.48104, 1917, Mar, Turkmenistan, TKM
17.2359, 1917, Apr, Turkmenistan, TKM
23.3187, 1917, May, Turkmenistan, TKM
25.5494, 1917, Jun, Turkmenistan, TKM
28.551, 1917, Jul, Turkmenistan, TKM
27.0615, 1917, Aug, Turkmenistan, TKM
21.7846, 1917, Sep, Turkmenistan, TKM
12.8326, 1917, Oct, Turkmenistan, TKM
7.77095, 1917, Nov, Turkmenistan, TKM
1.50943, 1917, Dec, Turkmenistan, TKM
1.87773, 1918, Jan, Turkmenistan, TKM
2.61036, 1918, Feb, Turkmenistan, TKM
6.32545, 1918, Mar, Turkmenistan, TKM
13.0266, 1918, Apr, Turkmenistan, TKM
20.4629, 1918, May, Turkmenistan, TKM
25.247, 1918, Jun, Turkmenistan, TKM
28.5539, 1918, Jul, Turkmenistan, TKM
26.3893, 1918, Aug, Turkmenistan, TKM
22.6951, 1918, Sep, Turkmenistan, TKM
15.925, 1918, Oct, Turkmenistan, TKM
6.04738, 1918, Nov, Turkmenistan, TKM
-1.3191, 1918, Dec, Turkmenistan, TKM
-3.6617, 1919, Jan, Turkmenistan, TKM
3.28723, 1919, Feb, Turkmenistan, TKM
6.74396, 1919, Mar, Turkmenistan, TKM
16.7417, 1919, Apr, Turkmenistan, TKM
19.2783, 1919, May, Turkmenistan, TKM
24.8534, 1919, Jun, Turkmenistan, TKM
28.0751, 1919, Jul, Turkmenistan, TKM
26.9676, 1919, Aug, Turkmenistan, TKM
20.4642, 1919, Sep, Turkmenistan, TKM
16.2421, 1919, Oct, Turkmenistan, TKM
8.90818, 1919, Nov, Turkmenistan, TKM
3.59694, 1919, Dec, Turkmenistan, TKM
3.01876, 1920, Jan, Turkmenistan, TKM
-2.0599, 1920, Feb, Turkmenistan, TKM
8.51935, 1920, Mar, Turkmenistan, TKM
12.9248, 1920, Apr, Turkmenistan, TKM
20.4408, 1920, May, Turkmenistan, TKM
25.776, 1920, Jun, Turkmenistan, TKM
27.3567, 1920, Jul, Turkmenistan, TKM
26.3686, 1920, Aug, Turkmenistan, TKM
21.7685, 1920, Sep, Turkmenistan, TKM
14.5521, 1920, Oct, Turkmenistan, TKM
4.86805, 1920, Nov, Turkmenistan, TKM
-4.1058, 1920, Dec, Turkmenistan, TKM
1.79532, 1921, Jan, Turkmenistan, TKM
1.71401, 1921, Feb, Turkmenistan, TKM
5.46851, 1921, Mar, Turkmenistan, TKM
15.6037, 1921, Apr, Turkmenistan, TKM
20.7801, 1921, May, Turkmenistan, TKM
26.7125, 1921, Jun, Turkmenistan, TKM
29.2299, 1921, Jul, Turkmenistan, TKM
25.5891, 1921, Aug, Turkmenistan, TKM
20.3015, 1921, Sep, Turkmenistan, TKM
14.3042, 1921, Oct, Turkmenistan, TKM
7.80542, 1921, Nov, Turkmenistan, TKM
3.46975, 1921, Dec, Turkmenistan, TKM
2.51928, 1922, Jan, Turkmenistan, TKM
2.35418, 1922, Feb, Turkmenistan, TKM
9.27111, 1922, Mar, Turkmenistan, TKM
16.0387, 1922, Apr, Turkmenistan, TKM
21.877, 1922, May, Turkmenistan, TKM
26.1161, 1922, Jun, Turkmenistan, TKM
28.7639, 1922, Jul, Turkmenistan, TKM
26.8685, 1922, Aug, Turkmenistan, TKM
21.2094, 1922, Sep, Turkmenistan, TKM
15.4938, 1922, Oct, Turkmenistan, TKM
10.0331, 1922, Nov, Turkmenistan, TKM
4.66949, 1922, Dec, Turkmenistan, TKM
0.86079, 1923, Jan, Turkmenistan, TKM
2.98389, 1923, Feb, Turkmenistan, TKM
8.66248, 1923, Mar, Turkmenistan, TKM
13.3078, 1923, Apr, Turkmenistan, TKM
21.5643, 1923, May, Turkmenistan, TKM
26.5343, 1923, Jun, Turkmenistan, TKM
28.3763, 1923, Jul, Turkmenistan, TKM
27.0115, 1923, Aug, Turkmenistan, TKM
19.4715, 1923, Sep, Turkmenistan, TKM
14.6257, 1923, Oct, Turkmenistan, TKM
7.24538, 1923, Nov, Turkmenistan, TKM
1.24735, 1923, Dec, Turkmenistan, TKM
2.4503, 1924, Jan, Turkmenistan, TKM
2.58731, 1924, Feb, Turkmenistan, TKM
8.35063, 1924, Mar, Turkmenistan, TKM
14.3846, 1924, Apr, Turkmenistan, TKM
19.8809, 1924, May, Turkmenistan, TKM
26.0419, 1924, Jun, Turkmenistan, TKM
28.1483, 1924, Jul, Turkmenistan, TKM
27.4213, 1924, Aug, Turkmenistan, TKM
21.4104, 1924, Sep, Turkmenistan, TKM
14.3153, 1924, Oct, Turkmenistan, TKM
7.99782, 1924, Nov, Turkmenistan, TKM
0.757, 1924, Dec, Turkmenistan, TKM
-0.9867, 1925, Jan, Turkmenistan, TKM
0.34833, 1925, Feb, Turkmenistan, TKM
11.1857, 1925, Mar, Turkmenistan, TKM
15.3271, 1925, Apr, Turkmenistan, TKM
22.8477, 1925, May, Turkmenistan, TKM
26.9456, 1925, Jun, Turkmenistan, TKM
28.8647, 1925, Jul, Turkmenistan, TKM
27.685, 1925, Aug, Turkmenistan, TKM
22.1341, 1925, Sep, Turkmenistan, TKM
15.0098, 1925, Oct, Turkmenistan, TKM
8.09851, 1925, Nov, Turkmenistan, TKM
6.81823, 1925, Dec, Turkmenistan, TKM
2.61835, 1926, Jan, Turkmenistan, TKM
3.37576, 1926, Feb, Turkmenistan, TKM
8.84996, 1926, Mar, Turkmenistan, TKM
13.1977, 1926, Apr, Turkmenistan, TKM
22.6308, 1926, May, Turkmenistan, TKM
25.1356, 1926, Jun, Turkmenistan, TKM
27.3178, 1926, Jul, Turkmenistan, TKM
28.2831, 1926, Aug, Turkmenistan, TKM
21.4713, 1926, Sep, Turkmenistan, TKM
14.6329, 1926, Oct, Turkmenistan, TKM
5.61865, 1926, Nov, Turkmenistan, TKM
5.04231, 1926, Dec, Turkmenistan, TKM
-2.2236, 1927, Jan, Turkmenistan, TKM
1.247, 1927, Feb, Turkmenistan, TKM
6.24563, 1927, Mar, Turkmenistan, TKM
15.9127, 1927, Apr, Turkmenistan, TKM
22.1017, 1927, May, Turkmenistan, TKM
26.9036, 1927, Jun, Turkmenistan, TKM
29.4658, 1927, Jul, Turkmenistan, TKM
27.5617, 1927, Aug, Turkmenistan, TKM
22.192, 1927, Sep, Turkmenistan, TKM
17.629, 1927, Oct, Turkmenistan, TKM
8.04421, 1927, Nov, Turkmenistan, TKM
2.43287, 1927, Dec, Turkmenistan, TKM
-2.2394, 1928, Jan, Turkmenistan, TKM
1.89679, 1928, Feb, Turkmenistan, TKM
4.08551, 1928, Mar, Turkmenistan, TKM
15.8166, 1928, Apr, Turkmenistan, TKM
21.8691, 1928, May, Turkmenistan, TKM
26.3718, 1928, Jun, Turkmenistan, TKM
27.1944, 1928, Jul, Turkmenistan, TKM
24.7954, 1928, Aug, Turkmenistan, TKM
20.2619, 1928, Sep, Turkmenistan, TKM
13.57, 1928, Oct, Turkmenistan, TKM
8.74804, 1928, Nov, Turkmenistan, TKM
2.01891, 1928, Dec, Turkmenistan, TKM
-3.6267, 1929, Jan, Turkmenistan, TKM
-0.8843, 1929, Feb, Turkmenistan, TKM
7.49065, 1929, Mar, Turkmenistan, TKM
16.858, 1929, Apr, Turkmenistan, TKM
21.9672, 1929, May, Turkmenistan, TKM
24.8551, 1929, Jun, Turkmenistan, TKM
28.0979, 1929, Jul, Turkmenistan, TKM
25.8467, 1929, Aug, Turkmenistan, TKM
22.5742, 1929, Sep, Turkmenistan, TKM
13.476, 1929, Oct, Turkmenistan, TKM
6.99096, 1929, Nov, Turkmenistan, TKM
-2.1342, 1929, Dec, Turkmenistan, TKM
-4.4257, 1930, Jan, Turkmenistan, TKM
-0.6998, 1930, Feb, Turkmenistan, TKM
8.33108, 1930, Mar, Turkmenistan, TKM
14.4834, 1930, Apr, Turkmenistan, TKM
21.524, 1930, May, Turkmenistan, TKM
26.3876, 1930, Jun, Turkmenistan, TKM
29.4055, 1930, Jul, Turkmenistan, TKM
26.976, 1930, Aug, Turkmenistan, TKM
19.7857, 1930, Sep, Turkmenistan, TKM
13.4427, 1930, Oct, Turkmenistan, TKM
9.7544, 1930, Nov, Turkmenistan, TKM
0.34205, 1930, Dec, Turkmenistan, TKM
-1.5677, 1931, Jan, Turkmenistan, TKM
-5.1967, 1931, Feb, Turkmenistan, TKM
8.74194, 1931, Mar, Turkmenistan, TKM
15.3845, 1931, Apr, Turkmenistan, TKM
19.4999, 1931, May, Turkmenistan, TKM
25.0484, 1931, Jun, Turkmenistan, TKM
29.4485, 1931, Jul, Turkmenistan, TKM
26.8929, 1931, Aug, Turkmenistan, TKM
23.088, 1931, Sep, Turkmenistan, TKM
13.945, 1931, Oct, Turkmenistan, TKM
5.44697, 1931, Nov, Turkmenistan, TKM
1.0717, 1931, Dec, Turkmenistan, TKM
0.34872, 1932, Jan, Turkmenistan, TKM
4.32966, 1932, Feb, Turkmenistan, TKM
8.58796, 1932, Mar, Turkmenistan, TKM
17.5037, 1932, Apr, Turkmenistan, TKM
21.2672, 1932, May, Turkmenistan, TKM
25.8274, 1932, Jun, Turkmenistan, TKM
28.1814, 1932, Jul, Turkmenistan, TKM
25.5592, 1932, Aug, Turkmenistan, TKM
21.0527, 1932, Sep, Turkmenistan, TKM
13.3507, 1932, Oct, Turkmenistan, TKM
5.52731, 1932, Nov, Turkmenistan, TKM
-2.3142, 1932, Dec, Turkmenistan, TKM
-2.0169, 1933, Jan, Turkmenistan, TKM
3.62221, 1933, Feb, Turkmenistan, TKM
5.18543, 1933, Mar, Turkmenistan, TKM
15.0778, 1933, Apr, Turkmenistan, TKM
22.623, 1933, May, Turkmenistan, TKM
24.8684, 1933, Jun, Turkmenistan, TKM
29.1432, 1933, Jul, Turkmenistan, TKM
27.5824, 1933, Aug, Turkmenistan, TKM
20.9078, 1933, Sep, Turkmenistan, TKM
13.9422, 1933, Oct, Turkmenistan, TKM
8.754, 1933, Nov, Turkmenistan, TKM
2.7097, 1933, Dec, Turkmenistan, TKM
-4.9675, 1934, Jan, Turkmenistan, TKM
4.6712, 1934, Feb, Turkmenistan, TKM
8.31777, 1934, Mar, Turkmenistan, TKM
13.3447, 1934, Apr, Turkmenistan, TKM
18.3113, 1934, May, Turkmenistan, TKM
25.9398, 1934, Jun, Turkmenistan, TKM
27.9675, 1934, Jul, Turkmenistan, TKM
27.2353, 1934, Aug, Turkmenistan, TKM
19.5716, 1934, Sep, Turkmenistan, TKM
13.6238, 1934, Oct, Turkmenistan, TKM
5.7001, 1934, Nov, Turkmenistan, TKM
2.62425, 1934, Dec, Turkmenistan, TKM
-3.5894, 1935, Jan, Turkmenistan, TKM
5.30118, 1935, Feb, Turkmenistan, TKM
7.63661, 1935, Mar, Turkmenistan, TKM
16.7137, 1935, Apr, Turkmenistan, TKM
21.2544, 1935, May, Turkmenistan, TKM
23.7268, 1935, Jun, Turkmenistan, TKM
28.5389, 1935, Jul, Turkmenistan, TKM
28.9054, 1935, Aug, Turkmenistan, TKM
21.8474, 1935, Sep, Turkmenistan, TKM
16.2899, 1935, Oct, Turkmenistan, TKM
5.08982, 1935, Nov, Turkmenistan, TKM
2.149, 1935, Dec, Turkmenistan, TKM
0.21616, 1936, Jan, Turkmenistan, TKM
3.52835, 1936, Feb, Turkmenistan, TKM
5.91284, 1936, Mar, Turkmenistan, TKM
15.1222, 1936, Apr, Turkmenistan, TKM
21.5858, 1936, May, Turkmenistan, TKM
26.8013, 1936, Jun, Turkmenistan, TKM
28.847, 1936, Jul, Turkmenistan, TKM
26.7284, 1936, Aug, Turkmenistan, TKM
21.9067, 1936, Sep, Turkmenistan, TKM
16.8787, 1936, Oct, Turkmenistan, TKM
9.06122, 1936, Nov, Turkmenistan, TKM
1.79347, 1936, Dec, Turkmenistan, TKM
-1.4535, 1937, Jan, Turkmenistan, TKM
2.85802, 1937, Feb, Turkmenistan, TKM
5.69486, 1937, Mar, Turkmenistan, TKM
13.3381, 1937, Apr, Turkmenistan, TKM
21.1116, 1937, May, Turkmenistan, TKM
25.662, 1937, Jun, Turkmenistan, TKM
29.7691, 1937, Jul, Turkmenistan, TKM
28.5582, 1937, Aug, Turkmenistan, TKM
22.8836, 1937, Sep, Turkmenistan, TKM
